[DEBUG] 2020-11-02 19:57:38.666 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-11-02 19:57:38.690 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-11-02 19:57:38.699 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-11-02 19:57:38.985 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-11-02 19:57:38.997 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-11-02 19:57:39.444 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-11-02 19:57:39.445 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-11-02 19:57:39.454 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-11-02 19:57:40.114 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-11-02 19:57:40.165 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-11-02 19:57:40.167 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-11-02 19:57:40.191 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-11-02 19:57:40.253 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4d0753c9
[DEBUG] 2020-11-02 19:57:40.253 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@4d0753c9
[DEBUG] 2020-11-02 19:57:40.253 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@4d0753c9
[DEBUG] 2020-11-02 19:57:40.255 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@25a5c7db
[DEBUG] 2020-11-02 19:57:40.259 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2b5183ec
[DEBUG] 2020-11-02 19:57:40.260 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@58b71ceb
[DEBUG] 2020-11-02 19:57:40.261 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@8a98f38
[DEBUG] 2020-11-02 19:57:40.262 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@8a98f38
[DEBUG] 2020-11-02 19:57:40.262 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@8a98f38
[DEBUG] 2020-11-02 19:57:40.268 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@38a1a26
