[DEBUG] 2020-12-15 21:48:22.859 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-12-15 21:48:22.862 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-12-15 21:48:22.870 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-12-15 21:48:23.271 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-12-15 21:48:23.279 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-12-15 21:48:23.722 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-12-15 21:48:23.722 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-12-15 21:48:23.734 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-12-15 21:48:24.290 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-12-15 21:48:24.351 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-12-15 21:48:24.352 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-12-15 21:48:24.388 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-12-15 21:48:24.448 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@13da7ab0
[DEBUG] 2020-12-15 21:48:24.449 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@13da7ab0
[DEBUG] 2020-12-15 21:48:24.449 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@13da7ab0
[DEBUG] 2020-12-15 21:48:24.449 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@77eb5790
[DEBUG] 2020-12-15 21:48:24.453 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@ef1695a
[DEBUG] 2020-12-15 21:48:24.454 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@7139bd31
[DEBUG] 2020-12-15 21:48:24.458 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@161f6623
[DEBUG] 2020-12-15 21:48:24.458 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@161f6623
[DEBUG] 2020-12-15 21:48:24.458 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@161f6623
[DEBUG] 2020-12-15 21:48:24.460 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@524a2ffb
