[DEBUG] 2020-12-08 17:37:50.294 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-12-08 17:37:50.302 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-12-08 17:37:50.309 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-12-08 17:37:50.449 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-12-08 17:37:50.454 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-12-08 17:37:50.818 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-12-08 17:37:50.818 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-12-08 17:37:50.830 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-12-08 17:37:51.392 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-12-08 17:37:51.464 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-12-08 17:37:51.471 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-12-08 17:37:51.520 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-12-08 17:37:51.604 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@31ff6309
[DEBUG] 2020-12-08 17:37:51.604 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@31ff6309
[DEBUG] 2020-12-08 17:37:51.604 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@31ff6309
[DEBUG] 2020-12-08 17:37:51.605 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@5c73f672
[DEBUG] 2020-12-08 17:37:51.605 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@e4b6f47
[DEBUG] 2020-12-08 17:37:51.622 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@2f508f3c
[DEBUG] 2020-12-08 17:37:51.624 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1dc76fa1
[DEBUG] 2020-12-08 17:37:51.624 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1dc76fa1
[DEBUG] 2020-12-08 17:37:51.624 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@1dc76fa1
[DEBUG] 2020-12-08 17:37:51.628 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@1e141e42
[DEBUG] 2020-12-08 17:37:51.628 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@1e141e42
[DEBUG] 2020-12-08 17:37:51.628 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@1e141e42
[DEBUG] 2020-12-08 17:37:51.631 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@2de50ee4
[DEBUG] 2020-12-08 17:37:51.634 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@2de50ee4
[DEBUG] 2020-12-08 17:37:51.638 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@2de50ee4
[DEBUG] 2020-12-08 17:37:51.639 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@4e17913b
[DEBUG] 2020-12-08 17:37:51.642 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@4e17913b
[DEBUG] 2020-12-08 17:37:51.642 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@4e17913b
[DEBUG] 2020-12-08 17:37:51.644 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3f628ce9
[DEBUG] 2020-12-08 17:37:51.644 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@3f628ce9
[DEBUG] 2020-12-08 17:37:51.644 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@3f628ce9
[DEBUG] 2020-12-08 17:37:51.646 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@75fc1992
[DEBUG] 2020-12-08 17:37:51.646 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@75fc1992
[DEBUG] 2020-12-08 17:37:51.652 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@75fc1992
[DEBUG] 2020-12-08 17:37:51.662 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3672276e
[DEBUG] 2020-12-08 17:37:51.662 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@3672276e
[DEBUG] 2020-12-08 17:37:51.662 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@3672276e
[DEBUG] 2020-12-08 17:37:51.663 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@54657dd2
[DEBUG] 2020-12-08 17:37:51.663 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@54657dd2
[DEBUG] 2020-12-08 17:37:51.664 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@2aa6311a
[DEBUG] 2020-12-08 17:37:51.664 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@2aa6311a
[DEBUG] 2020-12-08 17:37:51.667 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@2d0ecb24
[DEBUG] 2020-12-08 17:37:51.674 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@2d0ecb24
[DEBUG] 2020-12-08 17:37:51.675 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@abff8b7
[DEBUG] 2020-12-08 17:37:51.676 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@b0fc838
[DEBUG] 2020-12-08 17:37:51.680 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@2954b5ea
[DEBUG] 2020-12-08 17:37:51.680 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@2954b5ea
[DEBUG] 2020-12-08 17:37:51.681 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@3ab6678b
[DEBUG] 2020-12-08 17:37:51.687 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@3ab6678b
[DEBUG] 2020-12-08 17:37:51.704 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@7397c6
[DEBUG] 2020-12-08 17:37:51.704 [main] BasicTypeRegistry - Adding type registration java.time.Instant -> org.hibernate.type.InstantType@7397c6
[DEBUG] 2020-12-08 17:37:51.711 [main] BasicTypeRegistry - Adding type registration LocalDateTime -> org.hibernate.type.LocalDateTimeType@6014a9ba
[DEBUG] 2020-12-08 17:37:51.711 [main] BasicTypeRegistry - Adding type registration java.time.LocalDateTime -> org.hibernate.type.LocalDateTimeType@6014a9ba
[DEBUG] 2020-12-08 17:37:51.718 [main] BasicTypeRegistry - Adding type registration LocalDate -> org.hibernate.type.LocalDateType@4492eede
[DEBUG] 2020-12-08 17:37:51.718 [main] BasicTypeRegistry - Adding type registration java.time.LocalDate -> org.hibernate.type.LocalDateType@4492eede
