[DEBUG] 2020-12-15 21:47:27.122 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2020-12-15 21:47:27.128 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2020-12-15 21:47:27.135 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2020-12-15 21:47:27.254 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2020-12-15 21:47:27.261 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2020-12-15 21:47:27.637 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [-//Hibernate/Hibernate Configuration DTD//EN] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2020-12-15 21:47:27.641 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2020-12-15 21:47:27.656 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2020-12-15 21:47:28.245 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2020-12-15 21:47:28.291 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2020-12-15 21:47:28.294 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2020-12-15 21:47:28.343 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2020-12-15 21:47:28.447 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@476e8796
[DEBUG] 2020-12-15 21:47:28.447 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@476e8796
[DEBUG] 2020-12-15 21:47:28.447 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@476e8796
[DEBUG] 2020-12-15 21:47:28.448 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@642505c7
[DEBUG] 2020-12-15 21:47:28.453 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2d9f64c9
[DEBUG] 2020-12-15 21:47:28.455 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@27b2faa6
[DEBUG] 2020-12-15 21:47:28.456 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1d540566
[DEBUG] 2020-12-15 21:47:28.459 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@1d540566
[DEBUG] 2020-12-15 21:47:28.460 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@1d540566
[DEBUG] 2020-12-15 21:47:28.461 [main] BasicTypeRegistry - Adding type registration character -> org.hibernate.type.CharacterType@28c86134
[DEBUG] 2020-12-15 21:47:28.465 [main] BasicTypeRegistry - Adding type registration char -> org.hibernate.type.CharacterType@28c86134
[DEBUG] 2020-12-15 21:47:28.465 [main] BasicTypeRegistry - Adding type registration java.lang.Character -> org.hibernate.type.CharacterType@28c86134
[DEBUG] 2020-12-15 21:47:28.467 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@7be71476
[DEBUG] 2020-12-15 21:47:28.469 [main] BasicTypeRegistry - Adding type registration short -> org.hibernate.type.ShortType@7be71476
[DEBUG] 2020-12-15 21:47:28.470 [main] BasicTypeRegistry - Adding type registration java.lang.Short -> org.hibernate.type.ShortType@7be71476
[DEBUG] 2020-12-15 21:47:28.474 [main] BasicTypeRegistry - Adding type registration integer -> org.hibernate.type.IntegerType@154bd49b
[DEBUG] 2020-12-15 21:47:28.475 [main] BasicTypeRegistry - Adding type registration int -> org.hibernate.type.IntegerType@154bd49b
[DEBUG] 2020-12-15 21:47:28.475 [main] BasicTypeRegistry - Adding type registration java.lang.Integer -> org.hibernate.type.IntegerType@154bd49b
[DEBUG] 2020-12-15 21:47:28.480 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2dd8239
[DEBUG] 2020-12-15 21:47:28.480 [main] BasicTypeRegistry - Adding type registration long -> org.hibernate.type.LongType@2dd8239
[DEBUG] 2020-12-15 21:47:28.480 [main] BasicTypeRegistry - Adding type registration java.lang.Long -> org.hibernate.type.LongType@2dd8239
[DEBUG] 2020-12-15 21:47:28.481 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3f92a84e
[DEBUG] 2020-12-15 21:47:28.484 [main] BasicTypeRegistry - Adding type registration float -> org.hibernate.type.FloatType@3f92a84e
[DEBUG] 2020-12-15 21:47:28.485 [main] BasicTypeRegistry - Adding type registration java.lang.Float -> org.hibernate.type.FloatType@3f92a84e
[DEBUG] 2020-12-15 21:47:28.490 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@5fcfca62
[DEBUG] 2020-12-15 21:47:28.490 [main] BasicTypeRegistry - Adding type registration double -> org.hibernate.type.DoubleType@5fcfca62
[DEBUG] 2020-12-15 21:47:28.490 [main] BasicTypeRegistry - Adding type registration java.lang.Double -> org.hibernate.type.DoubleType@5fcfca62
[DEBUG] 2020-12-15 21:47:28.491 [main] BasicTypeRegistry - Adding type registration big_decimal -> org.hibernate.type.BigDecimalType@5b051a5c
[DEBUG] 2020-12-15 21:47:28.493 [main] BasicTypeRegistry - Adding type registration java.math.BigDecimal -> org.hibernate.type.BigDecimalType@5b051a5c
[DEBUG] 2020-12-15 21:47:28.497 [main] BasicTypeRegistry - Adding type registration big_integer -> org.hibernate.type.BigIntegerType@10641c09
[DEBUG] 2020-12-15 21:47:28.497 [main] BasicTypeRegistry - Adding type registration java.math.BigInteger -> org.hibernate.type.BigIntegerType@10641c09
[DEBUG] 2020-12-15 21:47:28.500 [main] BasicTypeRegistry - Adding type registration string -> org.hibernate.type.StringType@764cba
[DEBUG] 2020-12-15 21:47:28.500 [main] BasicTypeRegistry - Adding type registration java.lang.String -> org.hibernate.type.StringType@764cba
[DEBUG] 2020-12-15 21:47:28.500 [main] BasicTypeRegistry - Adding type registration nstring -> org.hibernate.type.StringNVarcharType@3872bc37
[DEBUG] 2020-12-15 21:47:28.501 [main] BasicTypeRegistry - Adding type registration ncharacter -> org.hibernate.type.CharacterNCharType@2cfa2c4f
[DEBUG] 2020-12-15 21:47:28.501 [main] BasicTypeRegistry - Adding type registration url -> org.hibernate.type.UrlType@5e2a3040
[DEBUG] 2020-12-15 21:47:28.502 [main] BasicTypeRegistry - Adding type registration java.net.URL -> org.hibernate.type.UrlType@5e2a3040
[DEBUG] 2020-12-15 21:47:28.502 [main] BasicTypeRegistry - Adding type registration Duration -> org.hibernate.type.DurationType@5bb51241
[DEBUG] 2020-12-15 21:47:28.508 [main] BasicTypeRegistry - Adding type registration java.time.Duration -> org.hibernate.type.DurationType@5bb51241
[DEBUG] 2020-12-15 21:47:28.524 [main] BasicTypeRegistry - Adding type registration Instant -> org.hibernate.type.InstantType@59e43e8c
